0.000003835	1.63768	0.00
3.8578E-06	1.637	0.00
3.8693E-06	1.63665	0.00
3.8926E-06	1.63595	0.00
3.9161E-06	1.63524	0.00
3.9399E-06	1.63451	0.00
3.9519E-06	1.63414	0.00
3.9762E-06	1.63339	0.00
3.9884E-06	1.633	0.00
4.0131E-06	1.63223	0.00
4.0381E-06	1.63144	0.00
4.0507E-06	1.63103	0.00
4.0762E-06	1.63022	0.00
0.000004089	1.6298	0.00
0.000004115	1.62896	0.00
4.1281E-06	1.62853	0.00
4.1546E-06	1.62766	0.00
4.1679E-06	1.62721	0.00
4.1949E-06	1.62631	0.00
4.2085E-06	1.62586	0.00
0.000004236	1.62492	0.00
4.2499E-06	1.62445	0.00
0.000004278	1.62349	0.00
4.2921E-06	1.623	0.00
4.3064E-06	1.6225	0.00
4.3352E-06	1.62149	0.00
4.3498E-06	1.62098	0.00
4.3791E-06	1.61994	0.00
0.000004394	1.61941	0.00
4.4089E-06	1.61887	0.00
4.4391E-06	1.61778	0.00
4.4544E-06	1.61722	0.00
4.4697E-06	1.61666	0.00
4.4852E-06	1.61609	0.00
4.5165E-06	1.61493	0.00
4.5323E-06	1.61433	0.00
4.5482E-06	1.61374	0.00
4.5642E-06	1.61313	0.00
4.5965E-06	1.6119	0.00
4.6129E-06	1.61127	0.00
4.6294E-06	1.61063	0.00
0.000004646	1.60998	0.00
4.6795E-06	1.60867	0.00
4.6965E-06	1.608	0.00
4.7136E-06	1.60732	0.00
4.7308E-06	1.60663	0.00
4.7481E-06	1.60593	0.00
4.7655E-06	1.60523	0.00
4.7831E-06	1.60451	0.00
4.8187E-06	1.60305	0.00
4.8367E-06	1.60231	0.00
4.8548E-06	1.60155	0.00
0.000004873	1.60079	0.00
4.8914E-06	1.60001	0.00
0.00000491	1.59923	0.00
4.9286E-06	1.59843	0.00
4.9474E-06	1.59762	0.00
4.9664E-06	1.5968	0.00
4.9855E-06	1.59597	0.00
5.0047E-06	1.59513	0.00
5.0241E-06	1.59428	0.00
5.0437E-06	1.59341	0.00
5.0634E-06	1.59253	0.00
5.0832E-06	1.59164	0.00
5.1033E-06	1.59073	0.00
5.1234E-06	1.58982	0.00
5.1438E-06	1.58888	0.00
5.1643E-06	1.58794	0.00
5.1849E-06	1.58698	0.00
5.2057E-06	1.586	0.00
5.2267E-06	1.58502	0.00
5.2479E-06	1.58401	0.00
5.2692E-06	1.58299	0.00
5.2907E-06	1.58196	0.00
5.3124E-06	1.58091	0.00
5.3343E-06	1.57984	0.00
5.3563E-06	1.57875	0.00
5.3785E-06	1.57765	0.00
5.4009E-06	1.57653	0.00
5.4235E-06	1.5754	0.00
5.4463E-06	1.57424	0.00
5.4693E-06	1.57307	0.00
5.4925E-06	1.57187	0.00
5.5159E-06	1.57066	0.00
5.5394E-06	1.56943	0.00
5.5632E-06	1.56817	0.00
5.5872E-06	1.5669	0.00
5.6114E-06	1.5656	0.00
5.6358E-06	1.56428	0.00
5.6604E-06	1.56294	0.00
5.6852E-06	1.56157	0.00
5.7103E-06	1.56018	0.00
5.7355E-06	1.55877	0.00
0.000005761	1.55733	0.00
5.7867E-06	1.55587	0.00
5.8127E-06	1.55437	0.00
5.8389E-06	1.55286	0.00
5.8653E-06	1.55131	0.00
5.8919E-06	1.54973	0.00
5.9188E-06	1.54813	0.00
0.000005946	1.5465	0.00
5.9734E-06	1.54483	0.00
6.0011E-06	1.54313	0.00
0.000006029	1.5414	0.00
6.0571E-06	1.53964	0.00
6.0856E-06	1.53784	0.00
6.1143E-06	1.536	0.00
6.1433E-06	1.53413	0.00
6.1725E-06	1.53222	0.00
0.000006202	1.53027	0.00
6.2319E-06	1.52829	0.00
0.000006262	1.52626	0.00
6.2924E-06	1.52418	0.00
6.3231E-06	1.52207	0.00
6.3541E-06	1.5199	0.00
6.3854E-06	1.5177	0.00
0.000006417	1.51544	0.00
6.4489E-06	1.51313	0.00
6.4811E-06	1.51077	0.00
6.5137E-06	1.50836	0.00
6.5466E-06	1.50589	0.00
6.5798E-06	1.50337	0.00
6.6134E-06	1.50079	0.00
6.6473E-06	1.49815	0.00
6.6816E-06	1.49544	0.00
6.7162E-06	1.49267	0.00
6.7512E-06	1.48983	0.00
6.7865E-06	1.48692	0.00
6.8223E-06	1.48394	0.00
6.8583E-06	1.48089	0.00
6.8948E-06	1.47776	0.00
6.9317E-06	1.47454	0.00
0.000006969	1.47125	0.00
7.0066E-06	1.46786	0.00
7.0447E-06	1.46439	0.00
7.0832E-06	1.46082	0.00
7.1221E-06	1.45716	0.00
7.1615E-06	1.45339	0.00
7.2013E-06	1.44952	0.00
7.2415E-06	1.44554	0.00
7.2822E-06	1.44144	0.00
7.3233E-06	1.43723	0.00
